customerID,gender,senior,dependents,tenure,phone_lines,service,insurance,streaming,contract,billing,payment,charge_month,charge_total,churn
3049-SOLAY,2,0,1,1,2,3,0,2,1,2,2,4,292.85,1
0997-YTLNY,2,0,1,1,1,2,1,0,1,1,1,2,953.65,0
3317-HRTNN,2,1,0,1,0,2,0,2,1,1,2,2,198,1
9479-HYNYL,2,0,1,3,1,2,3,2,3,2,3,3,5705.05,0
3235-ETOOB,1,0,1,1,1,3,1,0,1,2,2,3,609.9,1
9708-KFDBY,1,0,0,1,1,1,0,0,1,1,3,1,20.55,0
8058-INTPH,2,0,0,1,1,3,0,1,1,2,2,3,79.65,1
3642-GKTCT,2,0,0,3,2,3,4,2,2,2,1,4,6993.65,0
0774-RMNUW,2,0,2,3,0,2,3,2,3,1,3,2,4122.65,0
1334-PDUKM,2,0,1,3,2,3,2,0,2,1,3,3,5762.95,0
0756-MPZRL,1,0,0,2,0,2,2,0,2,1,3,2,1537.85,0
2242-MFOTG,1,0,0,2,2,3,1,0,2,1,3,3,2603.3,0
2927-CVULT,2,0,2,3,2,3,4,1,3,2,3,4,5566.4,0
2144-BFDSO,2,1,1,3,2,3,3,2,1,1,3,4,5431.9,0
8745-PVESG,2,0,0,3,0,2,3,0,2,2,3,2,2258.25,0
7647-GYYKX,2,0,2,3,1,1,0,0,3,2,3,1,1092.35,0
5647-FXOTP,2,1,1,3,2,3,2,2,1,2,2,4,6401.25,0
5569-OUICF,2,1,1,2,2,3,1,2,1,2,3,4,2812.2,1
8821-XNHVZ,2,0,2,1,1,3,0,1,1,2,1,3,80.05,1
2082-OJVTK,1,0,2,2,2,3,1,1,1,2,2,3,2698.35,1
9700-ISPUP,2,0,2,1,1,2,2,1,1,2,2,3,616.9,0
9839-ETQOE,1,0,1,2,0,2,3,0,1,2,2,2,1912.85,0
6078-VESFR,1,1,1,1,1,3,0,0,1,1,3,3,849.1,0
9027-TMATR,2,0,1,2,1,2,3,2,3,2,2,3,3460.3,0
5940-NFXKV,1,0,2,1,2,3,0,1,1,2,2,3,1465.75,1
1941-HOSAM,1,0,2,1,1,3,0,2,1,2,2,4,90.1,0
9110-HSGTV,2,0,0,3,1,2,3,2,3,2,3,3,5555.3,0
0704-VCUMB,2,0,1,3,1,1,0,0,3,1,3,1,1278.8,0
6171-ZTVYB,1,0,1,2,2,2,3,0,1,1,3,3,2907.35,0
8053-WWDRO,2,0,1,1,1,1,0,0,1,1,3,1,146.3,1
9564-KCLHR,1,0,0,1,1,2,1,0,1,1,1,2,51.25,1
1935-IMVBB,1,0,1,3,1,3,0,2,1,1,1,3,4952.95,0
2535-PBCGC,2,0,1,3,0,2,4,2,3,1,3,3,4504.9,0
2082-CEFLT,1,0,0,1,1,2,0,0,1,2,2,2,45.6,1
1470-PSXNM,1,0,2,3,2,3,2,1,2,2,2,4,4520.15,0
1213-NGCUN,2,0,0,1,1,2,1,0,1,2,3,2,267.35,1
2498-XLDZR,2,0,2,2,1,2,4,1,3,1,1,3,2316.85,0
9866-OCCKE,2,1,1,3,2,3,3,2,3,2,1,4,8075.35,0
5338-YHWYT,1,0,1,2,1,2,3,0,3,1,3,3,2302.35,0
7718-UPSKJ,2,0,1,3,1,3,3,2,2,2,3,4,7251.9,0
8731-WBBMB,2,0,1,2,1,2,3,2,1,1,3,3,2078.55,0
1448-CYWKC,2,0,2,3,2,3,2,2,2,2,3,4,6225.4,0
7901-IIDQV,1,0,0,2,2,2,1,0,2,1,3,2,1242.25,0
2690-DVRVK,1,0,2,1,1,1,0,0,2,1,2,1,99.45,0
5688-KZTSN,1,0,2,1,1,1,0,0,1,2,2,1,288.05,1
1270-XKUCC,2,0,2,2,1,1,0,0,3,1,1,1,599.25,0
0334-ZFJSR,2,0,1,3,2,2,3,0,2,2,3,3,3462.1,0
2894-QOJRX,2,0,1,2,0,2,0,1,1,2,3,2,853,1
5747-PMBSQ,1,1,1,1,1,3,3,1,1,2,1,4,934.1,1
5583-EJXRD,1,0,2,2,0,2,4,1,3,2,3,2,2375.2,0
4565-EVZMJ,2,0,0,2,1,2,3,0,2,2,1,2,2813.05,0
3143-JQEGI,2,0,2,1,1,3,0,2,1,1,2,3,1222.8,1
6386-SZZKH,2,0,2,3,2,3,3,2,3,2,3,4,5293.2,1
3327-YBAKM,2,0,1,3,1,3,2,2,2,2,1,4,6314.35,0
9441-QHEVC,1,0,0,1,1,1,0,0,1,1,1,1,19.1,0
6705-LNMDD,1,0,0,1,1,2,1,0,1,1,1,2,1003.05,0
2580-ASVVY,2,0,1,2,0,2,2,1,3,1,2,2,1593.1,0
3370-GQEAL,1,0,2,2,2,3,0,1,1,1,2,3,2509.95,0
5032-USPKF,2,0,0,2,2,2,3,2,2,1,3,3,3187.65,0
2982-IHMFT,2,1,0,1,2,3,0,0,1,2,1,3,74.45,1
3521-SYVOR,2,0,0,2,1,2,0,2,1,2,2,3,2345.2,1
4254-QPEDE,2,0,1,3,0,2,4,2,3,1,3,3,3330.1,0
6283-GITPX,1,0,1,3,1,2,4,1,3,2,3,3,5522.7,0
9526-JAWYF,1,0,0,2,1,3,2,1,1,1,2,3,2335.3,1
0771-CHWSK,1,0,0,3,2,2,3,1,3,2,3,3,4798.4,0
9788-HNGUT,1,0,1,3,2,3,4,2,3,2,3,4,8594.4,0
9495-REDIY,1,0,1,2,0,2,1,1,2,2,3,2,970.55,0
5375-XLDOF,1,0,2,3,2,3,4,2,3,2,3,4,7665.8,0
1172-VIYBP,1,0,2,3,2,2,2,1,3,1,3,3,3686.05,0
5649-VUKMC,2,0,0,1,1,3,1,2,2,1,1,4,1115.15,1
6559-PDZLR,1,0,0,2,1,3,2,2,1,2,2,4,2537,0
8992-OBVDG,1,0,0,1,1,2,1,1,1,1,1,3,1393.6,0
4273-MBHYA,2,0,1,1,1,3,0,2,1,2,2,3,89.35,0
4724-WXVWF,1,0,0,3,2,3,2,1,1,2,2,4,4445.3,0
5701-GUXDC,2,0,1,2,0,2,2,0,2,1,3,2,978.6,0
1460-UZPRJ,1,0,1,3,1,1,0,0,3,1,1,1,1258.15,0
6082-GLJIX,1,0,0,1,1,1,0,0,1,1,1,1,331.35,0
5143-EGQFK,2,1,0,1,0,2,1,0,1,2,2,1,291.4,1
4919-IKATY,1,0,2,1,2,3,2,0,1,2,2,3,453.75,1
2495-TTHBQ,2,0,1,1,1,1,0,0,2,2,1,1,84.75,0
0485-ZBSLN,1,0,2,3,2,1,0,0,3,1,3,1,1715.1,0
3810-PJUHR,1,0,2,3,2,1,0,0,3,1,1,1,1715.15,0
9050-QLROH,1,0,0,1,2,3,1,1,1,2,3,4,1597.25,1
0847-HGRML,1,0,1,3,1,1,0,0,3,1,3,1,1250.1,0
8232-CTLKO,2,0,2,3,1,2,1,1,3,2,2,2,3996.8,0
9227-YBAXE,2,0,2,3,2,2,3,2,3,2,3,3,5215.1,0
6168-WFVVF,2,1,0,1,1,3,0,0,1,2,2,3,235.5,1
9860-LISIZ,2,0,0,2,1,1,0,0,1,1,1,1,673.2,0
0112-QAWRZ,1,0,2,1,2,3,1,1,1,2,3,4,1442.2,0
0877-SDMBN,2,0,0,3,2,3,2,2,2,2,3,4,5639.05,1
2786-GCDPI,2,1,0,3,2,3,2,2,1,2,2,4,5222.35,0
4043-MKDTV,1,0,1,3,1,3,3,2,3,2,2,4,7291.75,0
8065-YKXKD,2,0,0,1,2,3,0,0,1,2,2,3,799.65,1
9637-EIHEQ,2,0,0,1,1,2,1,0,1,2,2,2,50.8,1
9229-RQABD,1,0,0,1,2,1,0,0,2,1,1,1,424.5,0
8313-KTIHG,1,0,0,1,1,2,1,1,1,2,2,3,249.4,0
5320-BRKGK,2,0,2,3,2,2,3,1,3,1,1,3,4415.75,0
6284-KMNUF,2,0,1,3,2,3,1,2,2,2,2,4,5270.6,0
9689-PTNPG,1,0,0,1,1,3,0,1,1,2,2,3,144.55,1
9465-RWMXL,1,0,1,2,2,3,1,0,1,2,2,3,2447.95,1
6229-UOLQL,1,0,2,3,0,2,3,1,2,2,1,2,2884.9,0
2362-IBOOY,1,0,0,2,2,3,0,1,1,2,2,3,3050.15,1
3137-LUPIX,2,0,0,1,2,2,1,1,1,2,1,3,253,0
0843-WTBXE,1,0,0,3,2,3,0,1,1,1,3,3,4517.25,1
6143-JQKEA,1,0,0,1,1,2,0,0,1,2,3,2,436.2,0
8676-OOQEJ,1,0,0,1,0,2,1,0,1,1,2,2,118.4,0
5515-IDEJJ,1,0,2,1,1,1,0,0,1,1,1,1,19.9,1
9701-CDXHR,2,0,1,3,1,3,0,0,1,1,1,3,3649.6,0
7450-NWRTR,1,1,0,1,2,3,1,2,1,2,2,4,1200.15,1
8124-NZVGJ,2,0,0,1,0,2,1,2,2,2,1,2,255.6,0
2162-FRZAA,1,0,2,3,0,2,3,0,3,1,3,2,2395.05,0
5376-DEQCP,2,0,0,1,1,3,0,0,1,2,2,3,70.6,1
5118-MUEYH,2,0,1,3,2,3,2,2,1,2,3,4,5083.55,0
9095-HFAFX,2,0,0,1,1,3,0,1,1,2,3,3,389.6,1
5627-TVBPP,2,0,1,2,1,1,0,0,2,2,3,1,644.5,0
2379-ENZGV,1,0,0,1,1,3,1,1,1,2,2,3,523.5,1
3936-QQFLL,1,0,0,1,1,1,0,0,1,1,1,1,39.3,0
2589-AYCRP,2,0,0,3,1,1,0,0,2,1,3,1,989.05,0
4067-HLYQI,2,0,0,2,1,3,0,0,1,2,3,3,2406.1,0
5124-EOGYE,1,0,0,2,1,1,0,0,3,1,1,1,638.55,0
5057-RKGLH,2,0,2,1,1,1,0,0,3,1,1,1,191.1,0
0292-WEGCH,2,0,2,3,2,2,3,2,1,2,2,3,4524.05,0
8910-ICHIU,2,0,0,2,1,3,3,1,2,2,3,4,4664.2,0
4097-YODCF,1,0,1,2,2,3,2,2,2,2,2,4,3470.8,0
9715-WZCLW,1,0,2,3,2,3,1,2,3,2,2,4,6910.3,0
9786-YWNHU,2,0,2,3,1,2,4,0,3,1,1,3,4014.2,0
6407-GSJNL,2,0,0,3,2,1,0,0,3,1,3,1,1288,0
6005-OBZPH,2,1,0,2,2,3,1,1,1,2,2,3,2277.65,1
4049-ZPALD,2,0,1,3,1,3,2,2,3,2,3,4,6375.8,0
7932-WPTDS,2,1,1,1,0,2,0,0,1,2,2,1,24.8,1
3733-UOCWF,1,1,1,3,2,3,2,0,2,2,3,3,5251.75,0
6833-JMZYP,2,0,0,1,1,3,1,2,1,2,3,4,1505.45,0
2722-VOJQL,1,0,0,3,2,3,2,2,2,2,3,4,6903.1,1
1310-QRITU,2,0,0,1,2,2,0,0,1,2,2,2,913.3,0
8961-QDZZJ,2,0,2,3,1,3,1,2,2,2,2,4,5535.8,0
9715-SBVSU,1,0,2,1,1,2,2,1,3,2,3,3,815.55,0
8490-BXHEO,1,1,0,1,2,3,1,0,1,2,3,3,1411.65,0
7173-TETGO,2,1,1,3,2,3,1,0,3,1,3,3,5602.25,0
7929-SKFGK,1,0,1,3,2,3,4,2,3,1,3,4,8244.3,0
2300-RQGOI,2,0,0,2,1,1,0,0,3,1,1,1,741.5,0
3563-SVYLG,1,0,2,3,1,2,4,0,3,1,3,3,4375.8,0
5228-EXCET,1,0,0,1,1,3,0,1,1,2,2,3,1008.7,1
6435-VWCCY,1,1,1,3,2,3,2,1,3,2,3,4,5968.4,0
4998-IKFSE,2,0,0,2,2,3,1,2,1,1,2,4,3096.9,0
8630-QSGXK,1,0,1,3,2,2,1,2,3,2,3,3,3901.25,0
2455-USLMV,2,0,0,2,2,3,2,0,1,2,3,3,2613.4,0
7394-FKDNK,2,0,1,1,1,3,0,2,1,1,2,3,853.1,1
9488-FVZCC,2,0,2,3,2,2,4,1,3,2,3,3,5661.7,0
6331-LWDTQ,1,0,0,1,2,2,0,2,1,2,3,3,794.25,1
5995-WWKKG,2,0,0,2,1,1,0,0,2,2,2,1,695.05,0
1597-FZREH,2,0,0,1,1,2,2,2,1,1,2,3,160.8,1
7879-CGSFV,1,0,0,3,1,3,2,2,2,2,1,4,5552.05,0
9921-EZKBY,1,0,1,2,2,3,2,1,1,2,3,4,3275.15,0
7432-FFVAR,2,0,2,2,1,3,2,1,2,1,3,4,4236.6,0
7246-ZGQDF,2,0,1,1,1,2,2,0,1,1,2,2,54.5,0
7000-WCEVQ,2,1,0,1,2,2,0,1,1,2,1,3,1174.35,1
0727-IWKVK,1,0,1,1,1,3,2,0,1,2,2,3,741.7,1
5959-BELXA,1,1,0,2,2,3,0,2,1,2,3,4,3019.25,1
4456-RHSNB,2,0,2,1,1,2,1,0,1,2,3,2,962.9,0
3512-IZIKN,2,0,1,3,2,2,3,0,3,1,3,3,4759.75,1
2481-SBOYW,2,0,1,3,2,1,0,0,3,2,3,1,1498.35,0
7109-MFBYV,1,0,0,2,1,2,0,0,1,1,2,2,1233.15,0
1833-TCXKK,1,0,1,2,2,3,2,2,1,2,3,4,4882.8,0
1832-PEUTS,1,0,2,3,2,3,1,1,3,2,3,3,5411.65,0
6141-OOXUQ,1,0,0,1,1,1,0,0,1,1,1,1,19.65,1
8660-BUETV,2,0,0,1,1,2,0,0,1,1,1,2,148.05,0
0580-PIQHM,2,0,2,2,2,3,3,1,2,2,3,4,3930.55,0
5696-CEIQJ,1,0,2,3,1,3,3,2,3,1,3,4,6895.5,0
7503-ZGUZJ,1,0,0,1,2,3,0,1,1,2,1,3,84.65,1
1696-HXOWK,2,0,1,3,2,3,2,1,2,1,1,4,6856.95,0
3026-ATZYV,2,0,2,2,1,2,2,2,2,1,3,3,2658.8,0
4012-YCFAI,1,0,1,3,1,2,3,0,3,2,1,3,3766.2,0
2506-TNFCO,2,1,1,1,1,3,0,0,1,2,2,3,69.55,1
9970-QBCDA,2,0,0,1,1,1,0,0,1,1,3,1,129.55,0
8718-PTMEZ,2,0,0,1,0,2,1,0,1,2,2,2,347.25,1
9496-IVVRP,2,0,2,1,1,2,1,0,1,1,3,2,581.7,0
2207-OBZNX,1,0,0,1,1,2,1,0,1,2,1,2,354.05,1
2657-VPXTA,2,0,2,1,1,3,0,2,1,2,2,3,929.45,0
6551-VLJMV,1,0,1,2,1,1,0,0,3,1,3,1,679,0
1221-GHZEP,2,0,0,3,1,2,2,1,3,2,1,3,3846.75,0
9289-LBQVU,1,0,1,3,2,2,2,1,2,2,1,3,4480.7,0
6142-VSJQO,2,0,2,1,1,2,0,0,1,2,3,2,44.35,1
3458-IDMFK,1,0,0,2,1,1,0,0,3,2,1,1,499.4,0
6933-FHBZC,2,0,0,2,1,2,2,0,2,2,1,2,1553.2,0
0221-NAUXK,1,0,1,1,1,1,0,0,2,2,3,1,219.5,0
9770-KXGQU,2,0,0,3,2,3,3,1,2,1,1,4,5311.85,0
6437-UKHMV,2,0,0,1,1,3,0,1,1,2,2,3,586.05,1
6538-POCHL,1,0,0,2,1,3,2,0,1,2,3,3,2576.8,0
6726-NNFWD,2,1,1,3,1,3,2,1,3,1,3,3,6435.25,0
3002-WQZWT,2,0,0,2,2,3,0,0,1,2,2,3,1993.25,0
4277-UDIEF,1,0,2,2,2,2,2,2,1,1,3,3,1923.85,0
1208-NBVFH,1,0,2,1,1,2,1,0,1,2,2,2,939.8,0
4912-PIGUY,2,0,0,1,2,3,0,1,1,2,2,3,84.6,0
1114-CENIM,1,0,1,3,2,2,1,0,1,2,3,2,3092.65,1
6060-DRTNL,2,1,0,1,1,3,1,1,1,2,1,3,415.55,1
2725-TTRIQ,2,0,2,3,2,2,3,2,3,2,3,3,5986.55,0
3374-TTZTK,1,0,1,3,1,3,4,2,3,2,2,4,5487,0
8990-ZXLSU,2,0,0,1,1,3,0,0,1,1,2,3,651.5,0
2275-RBYQS,2,0,0,1,1,2,0,0,1,2,1,2,45.4,0
8473-VUVJN,1,1,0,1,2,3,0,0,1,2,2,3,73.65,1
6289-CPNLD,1,0,2,2,1,2,2,2,2,2,1,3,2405.05,1
5536-SLHPM,2,0,1,3,2,3,1,0,1,2,2,3,4458.15,1
4419-UJMUS,1,0,2,3,2,3,1,2,3,2,2,4,6856.45,0
7794-JASDG,1,0,0,1,1,2,1,0,1,2,1,2,50.75,0
7609-YBPXG,1,0,0,3,2,2,3,2,3,1,3,3,4735.2,0
5519-TEEUH,1,0,1,2,1,1,0,0,2,2,1,1,682.15,0
7856-GANIL,1,1,1,2,2,3,3,1,2,2,3,4,4525.8,0
0804-XBFBV,2,0,1,1,0,2,0,0,1,1,2,1,321.05,0
2676-OXPPQ,1,0,0,1,1,2,2,0,1,2,3,2,335.65,0
3703-TTEPD,1,0,0,1,1,2,2,1,1,1,3,3,1424.4,0
2799-TSLAG,2,0,2,3,2,1,0,0,3,2,3,1,1748.55,0
0196-VULGZ,2,1,1,1,2,3,0,1,1,2,2,3,474.9,1
8837-VVWLQ,2,0,0,1,1,3,1,1,1,1,2,3,668.4,1
2696-NARTR,1,0,0,1,1,3,1,0,1,2,2,3,926.25,1
2208-NKVVH,1,0,2,2,2,1,0,0,3,1,1,1,1077.95,0
7614-QVWQL,1,0,2,3,0,2,1,2,2,2,3,2,2541.25,1
1976-CFOCS,2,1,1,1,1,2,0,0,1,1,2,2,46,1
4631-OACRM,1,1,0,1,1,3,0,1,1,2,2,3,1156.1,1
7139-JZFVG,1,0,2,3,1,2,3,0,3,1,3,3,3694.45,0
4987-GQWPO,1,0,0,1,0,2,0,0,1,1,3,1,382.8,0
3755-JBMNH,1,1,1,1,1,3,0,0,1,2,3,3,1167.8,1
1757-TCATG,1,0,2,2,1,1,0,0,2,1,3,1,746.75,0
6345-ULYRW,1,1,1,2,2,3,1,1,2,1,1,3,3912.9,1
4776-XSKYQ,2,0,2,1,0,2,1,0,2,1,3,2,368.85,0
8048-DSDFQ,1,0,0,1,1,1,0,0,1,1,1,1,20.2,0
5753-QQWPW,2,0,0,2,1,2,3,0,2,2,2,2,1654.7,0
6010-DDPPW,1,0,1,3,2,1,0,0,3,1,3,1,1940.85,0
1809-DMJHQ,2,0,1,1,1,2,0,0,1,1,1,2,221.7,1
6693-FRIRW,1,0,0,1,1,3,2,2,1,1,3,4,1794.65,0
6586-MYGKD,1,0,1,3,2,2,2,2,3,2,3,3,5289.8,0
3173-NVMPX,2,0,2,1,2,2,1,0,1,2,1,2,501.2,0
0248-PGHBZ,2,1,0,3,1,3,3,1,3,2,3,4,6140.85,0
0623-GDISB,2,0,0,1,1,2,1,0,1,2,3,2,48.45,0
2892-GESUL,2,0,2,1,1,1,0,0,3,1,1,1,309.25,0
6923-EFPNL,1,0,0,1,2,2,0,0,1,1,3,2,201.1,1
7472-EQOAV,1,1,2,3,1,3,3,0,2,2,3,3,6179.35,0
9574-RKJIF,1,0,2,2,2,3,2,1,1,2,2,4,2838.7,1
2043-WVTQJ,1,0,1,1,1,2,2,0,1,1,1,2,55.7,0
8034-RYTVV,2,0,0,3,2,3,2,0,2,2,3,3,4589.85,0
3863-QSTYI,1,0,0,3,1,2,2,1,1,2,2,3,3735.45,0
2619-WFQWU,2,0,0,1,1,3,0,0,1,2,1,3,70.15,1
5044-LRQAQ,2,0,1,1,1,3,0,0,1,2,3,3,477.55,0
1716-LSAMB,1,0,2,2,1,2,2,0,3,1,3,2,2553.7,0
1333-PBMXB,2,0,2,3,2,1,0,0,2,2,3,1,1342.15,0
6546-OPBBH,1,0,2,3,2,1,0,0,2,2,1,1,1216.35,0
5985-BEHZK,2,1,1,3,2,3,2,2,2,1,3,4,7578.05,0
9127-QRZMH,1,0,1,2,1,2,3,0,2,2,3,2,2603.95,0
5919-VCZYM,1,0,0,1,1,1,0,0,1,1,1,1,42.7,0
9644-KVCNC,2,0,0,3,2,3,1,1,2,2,3,4,6056.9,0
2137-DQMEV,1,0,2,3,0,2,2,1,2,1,1,2,2983.65,0
8174-LNWMW,2,0,0,2,1,1,0,0,3,1,3,1,689.35,0
9279-CJEOJ,2,1,0,1,2,3,0,2,1,2,3,4,2025.1,0
7964-VEXDG,1,0,1,1,2,3,1,0,1,1,2,3,1747.2,0
2404-JIBFC,2,0,2,3,2,2,3,2,3,2,3,3,4657.95,0
0778-NELLA,1,0,0,1,0,2,0,1,1,2,3,2,296.1,1
8029-XYPWT,1,1,1,3,2,3,4,2,3,2,3,4,8016.6,0
4614-NUVZD,2,0,0,1,1,3,0,1,1,2,2,3,81.1,1
4632-PAOYU,1,0,2,1,1,1,0,0,2,1,1,1,433.5,0
3803-KMQFW,2,0,2,1,1,1,0,0,1,1,1,1,20.55,1
6804-GDMOI,2,0,0,3,2,3,2,2,3,2,2,4,6428.4,1
2990-OGYTD,2,0,1,3,2,2,3,2,3,1,3,3,5883.85,0
6646-JPPHA,2,1,0,1,1,3,2,0,1,1,2,3,1043.8,0
9572-MTILT,1,0,1,3,2,3,4,1,1,2,2,4,6252.9,1
7658-UYUQS,1,1,1,1,1,3,1,1,1,1,3,3,1857.25,0
7880-XSOJX,1,0,0,1,0,2,3,0,1,1,1,2,146.4,0
9611-CTWIH,2,0,0,1,1,3,0,2,1,2,2,3,240.45,1
4589-IUAJB,1,0,1,3,2,1,0,0,3,1,3,1,1724.15,0
0329-GTIAJ,2,0,0,1,1,3,2,2,1,2,2,4,315.3,1
8746-BFOAJ,1,1,0,1,1,1,0,0,2,1,3,1,429.55,0
8457-XIGKN,1,0,0,1,1,1,0,0,1,2,3,1,356.15,0
6072-NUQCB,1,0,2,1,1,1,0,0,2,1,3,1,488.25,0
6629-CZTTH,1,0,0,1,1,2,0,1,1,2,1,2,55.7,1
8838-GPHZP,2,0,0,3,1,1,0,0,3,2,1,1,1298.7,0
8750-QWZAJ,2,0,2,3,1,1,0,0,3,1,3,1,1378.75,0
5364-EVNIB,1,0,0,1,1,3,2,0,1,2,2,3,973.45,1
6918-UMQCG,2,0,0,1,1,3,0,1,1,1,2,3,384.25,0
0675-NCDYU,2,0,2,3,2,3,4,2,3,2,3,4,8543.25,0
6339-DKLMK,2,0,0,1,0,2,1,0,1,2,2,2,389.95,0
1346-PJWTK,1,0,1,3,1,3,3,1,1,1,3,4,5731.85,0
5088-QZLRL,1,0,0,1,1,1,0,0,1,1,2,1,20.65,0
8023-QHAIO,2,1,1,3,2,3,1,0,1,2,3,3,4275.75,0
4397-FRLTA,2,0,0,1,1,1,0,0,1,1,1,1,84.5,0
3057-VJJQE,1,0,0,2,2,2,1,0,3,1,1,2,1924.1,0
5087-SUURX,2,0,1,1,0,2,1,1,1,2,2,2,669.85,1
2302-OUZXB,1,0,1,3,2,2,2,2,3,1,3,3,5784.3,0
8133-ANHHJ,2,1,0,3,2,3,4,1,2,1,3,4,5166.2,0
2270-CHBFN,2,0,1,2,2,3,4,0,1,2,3,4,4060.55,0
0013-EXCHZ,2,1,1,1,1,3,1,1,1,2,1,3,267.4,1
5982-FPVQN,2,0,2,2,2,3,2,1,1,2,2,4,3532.85,0
9107-UKCKY,1,0,1,3,2,2,2,2,2,2,2,3,4914.8,0
4654-ULTTN,1,0,1,3,2,2,3,1,3,2,3,3,5315.8,0
5550-VFRLC,2,1,0,1,1,3,0,0,1,2,2,3,69.85,1
5546-BYZSM,2,0,0,2,1,1,0,0,1,1,2,1,775.6,0
1492-KGETH,1,0,2,3,2,2,4,1,2,1,3,3,5445.95,0
4929-BSTRX,2,0,0,1,1,2,0,1,1,2,1,2,53.55,1
4163-HFTUK,1,0,0,3,1,1,0,0,2,1,2,1,1007.8,0
8215-NGSPE,2,0,2,2,1,1,0,0,3,1,1,1,833.55,0
2225-ZRGSG,2,0,2,3,2,3,4,0,3,1,3,4,6579.05,1
8859-YSTWS,1,0,0,3,1,1,0,0,2,1,3,1,1004.5,0
5271-YNWVR,1,0,2,3,2,3,4,2,3,2,2,4,7856,1
7601-DHFWZ,2,0,0,3,2,1,0,0,3,1,3,1,1183.05,0
2657-ALMWY,2,1,1,2,1,3,1,1,1,1,2,3,2169.75,1
6330-JKLPC,1,0,1,1,2,3,1,0,1,2,3,3,896.9,1
4667-OHGKG,1,0,0,1,1,1,0,0,1,2,1,1,19.3,1
1998-VHJHK,2,0,0,2,1,1,0,0,2,1,1,1,501.35,0
1707-HABPF,2,1,0,2,1,3,2,1,2,2,3,4,4126.35,0
1660-HSOOQ,1,0,0,1,1,2,1,0,1,2,1,2,49.65,1
7253-UVNDW,2,0,0,2,1,2,2,0,3,1,3,2,2460.15,1
0487-VVUVK,1,0,2,2,1,1,0,0,1,2,1,1,477.6,0
7228-OMTPN,1,0,0,1,1,3,0,2,1,2,2,3,370.65,1
5063-IUOKK,1,0,0,1,1,1,0,0,3,1,1,1,265.75,0
4508-OEBEY,1,0,1,2,1,2,4,1,2,2,3,3,2424.45,0
0027-KWYKW,2,0,2,1,2,3,0,1,1,2,2,3,1849.95,0
2308-STERM,2,0,0,1,1,1,0,0,1,1,1,1,61.05,0
5982-XMDEX,2,0,0,3,2,1,0,0,3,1,3,1,1698.55,0
6284-AHOOQ,1,1,0,1,2,3,1,1,1,2,3,4,1910.6,1
6051-PTVNS,2,0,2,3,1,1,0,0,2,1,3,1,998.1,0
2344-JMOGN,1,0,1,1,1,3,3,1,1,2,1,4,890.6,1
3799-ISUZQ,1,0,2,1,1,3,0,0,1,2,3,3,529.5,1
2877-VDUER,2,0,2,2,0,2,1,1,2,1,1,2,1383.6,0
9152-AMKAK,1,0,0,1,1,2,3,2,3,2,1,3,493.4,0
1794-HBQTJ,2,0,0,1,1,2,1,0,1,2,3,2,48.6,1
9432-VOFYX,1,0,0,1,1,3,0,0,1,2,2,3,1207,0
8049-WJCLQ,1,0,2,1,1,2,1,1,1,1,1,3,563.5,0
6586-PSJOX,1,0,1,1,1,2,2,0,2,1,3,2,864.55,0
2460-FPSYH,2,1,0,2,0,2,2,2,1,2,2,2,2109.35,1
9705-ZJBCG,2,0,2,1,1,2,2,0,2,1,3,2,701.05,0
4818-DRBQT,1,0,1,2,2,3,1,0,1,2,3,3,2265.25,1
1320-HTRDR,2,0,0,1,2,3,0,0,1,2,2,3,220.6,1
6847-KJLTS,2,1,1,3,2,3,1,2,1,2,3,4,5749.8,0
9670-BPNXF,2,0,0,2,1,2,3,0,2,2,3,3,2796.45,0
3913-FCUUW,2,0,2,3,2,2,4,0,3,2,3,3,5165.7,0
3301-VKTGC,1,0,2,3,2,3,2,0,2,2,3,3,5696.6,0
1493-AMTIE,1,0,0,1,1,1,0,0,1,2,3,1,20.2,1
9555-SAHUZ,2,0,2,2,1,2,2,0,1,1,2,2,2076.05,0
0816-TSPHQ,1,0,0,1,1,1,0,0,1,1,1,1,44.2,0
9932-WBWIK,1,0,0,1,1,1,0,0,1,1,1,1,215.25,0
4619-EVPHY,2,1,1,1,1,3,0,2,2,2,3,4,1859.5,0
5286-YHCVC,1,0,1,3,2,3,2,2,3,2,3,4,7470.1,0
6424-ELEYH,2,0,1,1,2,3,0,0,1,2,3,3,229.5,1
4391-RESHN,1,0,0,1,2,3,2,2,1,2,1,4,2470.1,1
9115-YQHGA,1,0,0,2,1,2,1,0,1,2,2,2,2092.9,0
4462-CYWMH,1,1,1,3,2,3,1,1,1,2,3,3,5629.55,0
8963-MQVYN,2,0,1,1,1,1,0,0,1,2,2,1,469.85,0
2458-EOMRE,2,0,0,1,1,2,2,1,1,1,3,3,733.95,0
9334-GWGOW,1,1,1,1,2,3,0,0,1,2,2,3,485.25,0
6821-BUXUX,2,0,0,1,2,3,2,1,1,2,2,4,1244.5,1
5028-HTLJB,1,1,0,1,1,1,0,0,1,1,1,1,20.05,1
9801-GDWGV,2,0,0,2,2,3,2,2,1,2,2,4,3994.45,1
6542-LWGXJ,1,0,1,1,0,2,0,0,1,1,1,1,78.25,0
5567-GZKQY,1,0,0,3,1,1,0,0,3,1,3,1,1131.5,0
1222-LRYKO,1,0,1,1,2,1,0,0,1,1,1,1,184.05,0
